FID,XLL,XUL,XUR,XLR,YLL,YUL,YUR,YLR
265,-8.3332947,-8.4999614,-8.4999614,-8.3332947,25.0000231,25.0000231,25.1666898,25.1666898
266,-8.166628,-8.3332947,-8.3332947,-8.166628,25.0000231,25.0000231,25.1666898,25.1666898
267,-7.9999613,-8.166628,-8.166628,-7.9999613,25.0000231,25.0000231,25.1666898,25.1666898
268,-7.8332946,-7.9999613,-7.9999613,-7.8332946,25.0000231,25.0000231,25.1666898,25.1666898
269,-7.6666279,-7.8332946,-7.8332946,-7.6666279,25.0000231,25.0000231,25.1666898,25.1666898
270,-7.4999612,-7.6666279,-7.6666279,-7.4999612,25.0000231,25.0000231,25.1666898,25.1666898
271,-7.3332945,-7.4999612,-7.4999612,-7.3332945,25.0000231,25.0000231,25.1666898,25.1666898
272,-7.1666278,-7.3332945,-7.3332945,-7.1666278,25.0000231,25.0000231,25.1666898,25.1666898
273,-6.9999611,-7.1666278,-7.1666278,-6.9999611,25.0000231,25.0000231,25.1666898,25.1666898
274,-6.8332944,-6.9999611,-6.9999611,-6.8332944,25.0000231,25.0000231,25.1666898,25.1666898
275,-6.6666277,-6.8332944,-6.8332944,-6.6666277,25.0000231,25.0000231,25.1666898,25.1666898
276,-6.499961,-6.6666277,-6.6666277,-6.499961,25.0000231,25.0000231,25.1666898,25.1666898
277,-6.3332943,-6.499961,-6.499961,-6.3332943,25.0000231,25.0000231,25.1666898,25.1666898
278,-6.1666276,-6.3332943,-6.3332943,-6.1666276,25.0000231,25.0000231,25.1666898,25.1666898
279,-5.9999609,-6.1666276,-6.1666276,-5.9999609,25.0000231,25.0000231,25.1666898,25.1666898
280,-5.8332942,-5.9999609,-5.9999609,-5.8332942,25.0000231,25.0000231,25.1666898,25.1666898
281,-5.6666275,-5.8332942,-5.8332942,-5.6666275,25.0000231,25.0000231,25.1666898,25.1666898
282,-5.4999608,-5.6666275,-5.6666275,-5.4999608,25.0000231,25.0000231,25.1666898,25.1666898
283,-5.3332941,-5.4999608,-5.4999608,-5.3332941,25.0000231,25.0000231,25.1666898,25.1666898
284,-5.1666274,-5.3332941,-5.3332941,-5.1666274,25.0000231,25.0000231,25.1666898,25.1666898
285,-4.9999607,-5.1666274,-5.1666274,-4.9999607,25.0000231,25.0000231,25.1666898,25.1666898
286,-4.833294,-4.9999607,-4.9999607,-4.833294,25.0000231,25.0000231,25.1666898,25.1666898
287,-4.6666273,-4.833294,-4.833294,-4.6666273,25.0000231,25.0000231,25.1666898,25.1666898
288,-4.4999606,-4.6666273,-4.6666273,-4.4999606,25.0000231,25.0000231,25.1666898,25.1666898
289,-4.3332939,-4.4999606,-4.4999606,-4.3332939,25.0000231,25.0000231,25.1666898,25.1666898
290,-4.1666272,-4.3332939,-4.3332939,-4.1666272,25.0000231,25.0000231,25.1666898,25.1666898
291,-3.9999605,-4.1666272,-4.1666272,-3.9999605,25.0000231,25.0000231,25.1666898,25.1666898
292,-3.8332938,-3.9999605,-3.9999605,-3.8332938,25.0000231,25.0000231,25.1666898,25.1666898
293,-3.6666271,-3.8332938,-3.8332938,-3.6666271,25.0000231,25.0000231,25.1666898,25.1666898
294,-3.4999604,-3.6666271,-3.6666271,-3.4999604,25.0000231,25.0000231,25.1666898,25.1666898
295,-3.3332937,-3.4999604,-3.4999604,-3.3332937,25.0000231,25.0000231,25.1666898,25.1666898
296,-3.166627,-3.3332937,-3.3332937,-3.166627,25.0000231,25.0000231,25.1666898,25.1666898
297,-2.9999603,-3.166627,-3.166627,-2.9999603,25.0000231,25.0000231,25.1666898,25.1666898
298,-2.8332936,-2.9999603,-2.9999603,-2.8332936,25.0000231,25.0000231,25.1666898,25.1666898
299,-2.6666269,-2.8332936,-2.8332936,-2.6666269,25.0000231,25.0000231,25.1666898,25.1666898
300,-2.4999602,-2.6666269,-2.6666269,-2.4999602,25.0000231,25.0000231,25.1666898,25.1666898
301,-2.3332935,-2.4999602,-2.4999602,-2.3332935,25.0000231,25.0000231,25.1666898,25.1666898
302,-2.1666268,-2.3332935,-2.3332935,-2.1666268,25.0000231,25.0000231,25.1666898,25.1666898
303,-1.9999601,-2.1666268,-2.1666268,-1.9999601,25.0000231,25.0000231,25.1666898,25.1666898
304,-1.8332934,-1.9999601,-1.9999601,-1.8332934,25.0000231,25.0000231,25.1666898,25.1666898
305,-1.6666267,-1.8332934,-1.8332934,-1.6666267,25.0000231,25.0000231,25.1666898,25.1666898
306,-1.49996,-1.6666267,-1.6666267,-1.49996,25.0000231,25.0000231,25.1666898,25.1666898
307,-1.3332933,-1.49996,-1.49996,-1.3332933,25.0000231,25.0000231,25.1666898,25.1666898
308,-1.1666266,-1.3332933,-1.3332933,-1.1666266,25.0000231,25.0000231,25.1666898,25.1666898
309,-0.9999599,-1.1666266,-1.1666266,-0.9999599,25.0000231,25.0000231,25.1666898,25.1666898
310,-0.8332932,-0.9999599,-0.9999599,-0.8332932,25.0000231,25.0000231,25.1666898,25.1666898
311,-0.6666265,-0.8332932,-0.8332932,-0.6666265,25.0000231,25.0000231,25.1666898,25.1666898
312,-0.4999598,-0.6666265,-0.6666265,-0.4999598,25.0000231,25.0000231,25.1666898,25.1666898
313,-0.3332931,-0.4999598,-0.4999598,-0.3332931,25.0000231,25.0000231,25.1666898,25.1666898
314,-0.1666264,-0.3332931,-0.3332931,-0.1666264,25.0000231,25.0000231,25.1666898,25.1666898
315,4.03E-05,-0.1666264,-0.1666264,4.03E-05,25.0000231,25.0000231,25.1666898,25.1666898
316,0.166707,4.03E-05,4.03E-05,0.166707,25.0000231,25.0000231,25.1666898,25.1666898
317,0.3333737,0.166707,0.166707,0.3333737,25.0000231,25.0000231,25.1666898,25.1666898
318,0.5000404,0.3333737,0.3333737,0.5000404,25.0000231,25.0000231,25.1666898,25.1666898
319,0.6667071,0.5000404,0.5000404,0.6667071,25.0000231,25.0000231,25.1666898,25.1666898
320,0.8333738,0.6667071,0.6667071,0.8333738,25.0000231,25.0000231,25.1666898,25.1666898
321,1.0000405,0.8333738,0.8333738,1.0000405,25.0000231,25.0000231,25.1666898,25.1666898
322,1.1667072,1.0000405,1.0000405,1.1667072,25.0000231,25.0000231,25.1666898,25.1666898
323,1.3333739,1.1667072,1.1667072,1.3333739,25.0000231,25.0000231,25.1666898,25.1666898
324,1.5000406,1.3333739,1.3333739,1.5000406,25.0000231,25.0000231,25.1666898,25.1666898
325,1.6667073,1.5000406,1.5000406,1.6667073,25.0000231,25.0000231,25.1666898,25.1666898
326,1.833374,1.6667073,1.6667073,1.833374,25.0000231,25.0000231,25.1666898,25.1666898
327,2.0000407,1.833374,1.833374,2.0000407,25.0000231,25.0000231,25.1666898,25.1666898
328,2.1667074,2.0000407,2.0000407,2.1667074,25.0000231,25.0000231,25.1666898,25.1666898
329,2.3333741,2.1667074,2.1667074,2.3333741,25.0000231,25.0000231,25.1666898,25.1666898
330,2.5000408,2.3333741,2.3333741,2.5000408,25.0000231,25.0000231,25.1666898,25.1666898
331,2.6667075,2.5000408,2.5000408,2.6667075,25.0000231,25.0000231,25.1666898,25.1666898
332,2.8333742,2.6667075,2.6667075,2.8333742,25.0000231,25.0000231,25.1666898,25.1666898
333,3.0000409,2.8333742,2.8333742,3.0000409,25.0000231,25.0000231,25.1666898,25.1666898
334,3.1667076,3.0000409,3.0000409,3.1667076,25.0000231,25.0000231,25.1666898,25.1666898
335,3.3333743,3.1667076,3.1667076,3.3333743,25.0000231,25.0000231,25.1666898,25.1666898
336,3.500041,3.3333743,3.3333743,3.500041,25.0000231,25.0000231,25.1666898,25.1666898
337,3.6667077,3.500041,3.500041,3.6667077,25.0000231,25.0000231,25.1666898,25.1666898
338,3.8333744,3.6667077,3.6667077,3.8333744,25.0000231,25.0000231,25.1666898,25.1666898
339,4.0000411,3.8333744,3.8333744,4.0000411,25.0000231,25.0000231,25.1666898,25.1666898
340,4.1667078,4.0000411,4.0000411,4.1667078,25.0000231,25.0000231,25.1666898,25.1666898
341,4.3333745,4.1667078,4.1667078,4.3333745,25.0000231,25.0000231,25.1666898,25.1666898
342,4.5000412,4.3333745,4.3333745,4.5000412,25.0000231,25.0000231,25.1666898,25.1666898
343,4.6667079,4.5000412,4.5000412,4.6667079,25.0000231,25.0000231,25.1666898,25.1666898
344,4.8333746,4.6667079,4.6667079,4.8333746,25.0000231,25.0000231,25.1666898,25.1666898
345,5.0000413,4.8333746,4.8333746,5.0000413,25.0000231,25.0000231,25.1666898,25.1666898
346,5.166708,5.0000413,5.0000413,5.166708,25.0000231,25.0000231,25.1666898,25.1666898
347,5.3333747,5.166708,5.166708,5.3333747,25.0000231,25.0000231,25.1666898,25.1666898
348,5.5000414,5.3333747,5.3333747,5.5000414,25.0000231,25.0000231,25.1666898,25.1666898
349,5.6667081,5.5000414,5.5000414,5.6667081,25.0000231,25.0000231,25.1666898,25.1666898
350,5.8333748,5.6667081,5.6667081,5.8333748,25.0000231,25.0000231,25.1666898,25.1666898
351,6.0000415,5.8333748,5.8333748,6.0000415,25.0000231,25.0000231,25.1666898,25.1666898
352,6.1667082,6.0000415,6.0000415,6.1667082,25.0000231,25.0000231,25.1666898,25.1666898
353,6.3333749,6.1667082,6.1667082,6.3333749,25.0000231,25.0000231,25.1666898,25.1666898
354,6.5000416,6.3333749,6.3333749,6.5000416,25.0000231,25.0000231,25.1666898,25.1666898
355,6.6667083,6.5000416,6.5000416,6.6667083,25.0000231,25.0000231,25.1666898,25.1666898
356,6.833375,6.6667083,6.6667083,6.833375,25.0000231,25.0000231,25.1666898,25.1666898
357,7.0000417,6.833375,6.833375,7.0000417,25.0000231,25.0000231,25.1666898,25.1666898
358,7.1667084,7.0000417,7.0000417,7.1667084,25.0000231,25.0000231,25.1666898,25.1666898
359,7.3333751,7.1667084,7.1667084,7.3333751,25.0000231,25.0000231,25.1666898,25.1666898
360,7.5000418,7.3333751,7.3333751,7.5000418,25.0000231,25.0000231,25.1666898,25.1666898
361,7.6667085,7.5000418,7.5000418,7.6667085,25.0000231,25.0000231,25.1666898,25.1666898
362,7.8333752,7.6667085,7.6667085,7.8333752,25.0000231,25.0000231,25.1666898,25.1666898
363,8.0000419,7.8333752,7.8333752,8.0000419,25.0000231,25.0000231,25.1666898,25.1666898
364,8.1667086,8.0000419,8.0000419,8.1667086,25.0000231,25.0000231,25.1666898,25.1666898
365,8.3333753,8.1667086,8.1667086,8.3333753,25.0000231,25.0000231,25.1666898,25.1666898
366,8.500042,8.3333753,8.3333753,8.500042,25.0000231,25.0000231,25.1666898,25.1666898
367,8.6667087,8.500042,8.500042,8.6667087,25.0000231,25.0000231,25.1666898,25.1666898
368,8.8333754,8.6667087,8.6667087,8.8333754,25.0000231,25.0000231,25.1666898,25.1666898
369,9.0000421,8.8333754,8.8333754,9.0000421,25.0000231,25.0000231,25.1666898,25.1666898
370,9.1667088,9.0000421,9.0000421,9.1667088,25.0000231,25.0000231,25.1666898,25.1666898
371,9.3333755,9.1667088,9.1667088,9.3333755,25.0000231,25.0000231,25.1666898,25.1666898
372,9.5000422,9.3333755,9.3333755,9.5000422,25.0000231,25.0000231,25.1666898,25.1666898
373,9.6667089,9.5000422,9.5000422,9.6667089,25.0000231,25.0000231,25.1666898,25.1666898
374,9.8333756,9.6667089,9.6667089,9.8333756,25.0000231,25.0000231,25.1666898,25.1666898
375,10.0000423,9.8333756,9.8333756,10.0000423,25.0000231,25.0000231,25.1666898,25.1666898
376,10.166709,10.0000423,10.0000423,10.166709,25.0000231,25.0000231,25.1666898,25.1666898
377,10.3333757,10.166709,10.166709,10.3333757,25.0000231,25.0000231,25.1666898,25.1666898
378,10.5000424,10.3333757,10.3333757,10.5000424,25.0000231,25.0000231,25.1666898,25.1666898
379,10.6667091,10.5000424,10.5000424,10.6667091,25.0000231,25.0000231,25.1666898,25.1666898
380,10.8333758,10.6667091,10.6667091,10.8333758,25.0000231,25.0000231,25.1666898,25.1666898
381,11.0000425,10.8333758,10.8333758,11.0000425,25.0000231,25.0000231,25.1666898,25.1666898
382,11.1667092,11.0000425,11.0000425,11.1667092,25.0000231,25.0000231,25.1666898,25.1666898
383,11.3333759,11.1667092,11.1667092,11.3333759,25.0000231,25.0000231,25.1666898,25.1666898
384,11.5000426,11.3333759,11.3333759,11.5000426,25.0000231,25.0000231,25.1666898,25.1666898
385,11.6667093,11.5000426,11.5000426,11.6667093,25.0000231,25.0000231,25.1666898,25.1666898
386,11.833376,11.6667093,11.6667093,11.833376,25.0000231,25.0000231,25.1666898,25.1666898
387,12.0000427,11.833376,11.833376,12.0000427,25.0000231,25.0000231,25.1666898,25.1666898
388,12.1667094,12.0000427,12.0000427,12.1667094,25.0000231,25.0000231,25.1666898,25.1666898
389,12.3333761,12.1667094,12.1667094,12.3333761,25.0000231,25.0000231,25.1666898,25.1666898
390,12.5000428,12.3333761,12.3333761,12.5000428,25.0000231,25.0000231,25.1666898,25.1666898
391,12.6667095,12.5000428,12.5000428,12.6667095,25.0000231,25.0000231,25.1666898,25.1666898
392,12.8333762,12.6667095,12.6667095,12.8333762,25.0000231,25.0000231,25.1666898,25.1666898
393,13.0000429,12.8333762,12.8333762,13.0000429,25.0000231,25.0000231,25.1666898,25.1666898
394,13.1667096,13.0000429,13.0000429,13.1667096,25.0000231,25.0000231,25.1666898,25.1666898
395,13.3333763,13.1667096,13.1667096,13.3333763,25.0000231,25.0000231,25.1666898,25.1666898
396,13.500043,13.3333763,13.3333763,13.500043,25.0000231,25.0000231,25.1666898,25.1666898
397,13.6667097,13.500043,13.500043,13.6667097,25.0000231,25.0000231,25.1666898,25.1666898
398,13.8333764,13.6667097,13.6667097,13.8333764,25.0000231,25.0000231,25.1666898,25.1666898
399,14.0000431,13.8333764,13.8333764,14.0000431,25.0000231,25.0000231,25.1666898,25.1666898
400,14.1667098,14.0000431,14.0000431,14.1667098,25.0000231,25.0000231,25.1666898,25.1666898
401,14.3333765,14.1667098,14.1667098,14.3333765,25.0000231,25.0000231,25.1666898,25.1666898
402,14.5000432,14.3333765,14.3333765,14.5000432,25.0000231,25.0000231,25.1666898,25.1666898
403,14.6667099,14.5000432,14.5000432,14.6667099,25.0000231,25.0000231,25.1666898,25.1666898
404,14.8333766,14.6667099,14.6667099,14.8333766,25.0000231,25.0000231,25.1666898,25.1666898
405,15.0000433,14.8333766,14.8333766,15.0000433,25.0000231,25.0000231,25.1666898,25.1666898
406,15.16671,15.0000433,15.0000433,15.16671,25.0000231,25.0000231,25.1666898,25.1666898
407,15.3333767,15.16671,15.16671,15.3333767,25.0000231,25.0000231,25.1666898,25.1666898
408,15.5000434,15.3333767,15.3333767,15.5000434,25.0000231,25.0000231,25.1666898,25.1666898
409,15.6667101,15.5000434,15.5000434,15.6667101,25.0000231,25.0000231,25.1666898,25.1666898
410,15.8333768,15.6667101,15.6667101,15.8333768,25.0000231,25.0000231,25.1666898,25.1666898
411,16.0000435,15.8333768,15.8333768,16.0000435,25.0000231,25.0000231,25.1666898,25.1666898
412,16.1667102,16.0000435,16.0000435,16.1667102,25.0000231,25.0000231,25.1666898,25.1666898
413,-17.9999633,-18.16663,-18.16663,-17.9999633,24.8333564,24.8333564,25.0000231,25.0000231
414,-17.8332966,-17.9999633,-17.9999633,-17.8332966,24.8333564,24.8333564,25.0000231,25.0000231
415,-17.6666299,-17.8332966,-17.8332966,-17.6666299,24.8333564,24.8333564,25.0000231,25.0000231
416,-17.4999632,-17.6666299,-17.6666299,-17.4999632,24.8333564,24.8333564,25.0000231,25.0000231
417,-17.3332965,-17.4999632,-17.4999632,-17.3332965,24.8333564,24.8333564,25.0000231,25.0000231
418,-17.1666298,-17.3332965,-17.3332965,-17.1666298,24.8333564,24.8333564,25.0000231,25.0000231
419,-16.9999631,-17.1666298,-17.1666298,-16.9999631,24.8333564,24.8333564,25.0000231,25.0000231
420,-16.8332964,-16.9999631,-16.9999631,-16.8332964,24.8333564,24.8333564,25.0000231,25.0000231
421,-16.6666297,-16.8332964,-16.8332964,-16.6666297,24.8333564,24.8333564,25.0000231,25.0000231
422,-16.499963,-16.6666297,-16.6666297,-16.499963,24.8333564,24.8333564,25.0000231,25.0000231
423,-16.3332963,-16.499963,-16.499963,-16.3332963,24.8333564,24.8333564,25.0000231,25.0000231
424,-16.1666296,-16.3332963,-16.3332963,-16.1666296,24.8333564,24.8333564,25.0000231,25.0000231
425,-15.9999629,-16.1666296,-16.1666296,-15.9999629,24.8333564,24.8333564,25.0000231,25.0000231
426,-15.8332962,-15.9999629,-15.9999629,-15.8332962,24.8333564,24.8333564,25.0000231,25.0000231
427,-15.6666295,-15.8332962,-15.8332962,-15.6666295,24.8333564,24.8333564,25.0000231,25.0000231
428,-15.4999628,-15.6666295,-15.6666295,-15.4999628,24.8333564,24.8333564,25.0000231,25.0000231
429,-15.3332961,-15.4999628,-15.4999628,-15.3332961,24.8333564,24.8333564,25.0000231,25.0000231
430,-15.1666294,-15.3332961,-15.3332961,-15.1666294,24.8333564,24.8333564,25.0000231,25.0000231
431,-14.9999627,-15.1666294,-15.1666294,-14.9999627,24.8333564,24.8333564,25.0000231,25.0000231
432,-14.833296,-14.9999627,-14.9999627,-14.833296,24.8333564,24.8333564,25.0000231,25.0000231
433,-14.6666293,-14.833296,-14.833296,-14.6666293,24.8333564,24.8333564,25.0000231,25.0000231
434,-14.4999626,-14.6666293,-14.6666293,-14.4999626,24.8333564,24.8333564,25.0000231,25.0000231
435,-14.3332959,-14.4999626,-14.4999626,-14.3332959,24.8333564,24.8333564,25.0000231,25.0000231
436,-14.1666292,-14.3332959,-14.3332959,-14.1666292,24.8333564,24.8333564,25.0000231,25.0000231
437,-13.9999625,-14.1666292,-14.1666292,-13.9999625,24.8333564,24.8333564,25.0000231,25.0000231
438,-13.8332958,-13.9999625,-13.9999625,-13.8332958,24.8333564,24.8333564,25.0000231,25.0000231
439,-13.6666291,-13.8332958,-13.8332958,-13.6666291,24.8333564,24.8333564,25.0000231,25.0000231
440,-13.4999624,-13.6666291,-13.6666291,-13.4999624,24.8333564,24.8333564,25.0000231,25.0000231
441,-13.3332957,-13.4999624,-13.4999624,-13.3332957,24.8333564,24.8333564,25.0000231,25.0000231
442,-13.166629,-13.3332957,-13.3332957,-13.166629,24.8333564,24.8333564,25.0000231,25.0000231
443,-12.9999623,-13.166629,-13.166629,-12.9999623,24.8333564,24.8333564,25.0000231,25.0000231
444,-12.8332956,-12.9999623,-12.9999623,-12.8332956,24.8333564,24.8333564,25.0000231,25.0000231
445,-12.6666289,-12.8332956,-12.8332956,-12.6666289,24.8333564,24.8333564,25.0000231,25.0000231
446,-12.4999622,-12.6666289,-12.6666289,-12.4999622,24.8333564,24.8333564,25.0000231,25.0000231
447,-12.3332955,-12.4999622,-12.4999622,-12.3332955,24.8333564,24.8333564,25.0000231,25.0000231
448,-12.1666288,-12.3332955,-12.3332955,-12.1666288,24.8333564,24.8333564,25.0000231,25.0000231
449,-11.9999621,-12.1666288,-12.1666288,-11.9999621,24.8333564,24.8333564,25.0000231,25.0000231
450,-11.8332954,-11.9999621,-11.9999621,-11.8332954,24.8333564,24.8333564,25.0000231,25.0000231
451,-11.6666287,-11.8332954,-11.8332954,-11.6666287,24.8333564,24.8333564,25.0000231,25.0000231
452,-11.499962,-11.6666287,-11.6666287,-11.499962,24.8333564,24.8333564,25.0000231,25.0000231
453,-11.3332953,-11.499962,-11.499962,-11.3332953,24.8333564,24.8333564,25.0000231,25.0000231
454,-11.1666286,-11.3332953,-11.3332953,-11.1666286,24.8333564,24.8333564,25.0000231,25.0000231
455,-10.9999619,-11.1666286,-11.1666286,-10.9999619,24.8333564,24.8333564,25.0000231,25.0000231
456,-10.8332952,-10.9999619,-10.9999619,-10.8332952,24.8333564,24.8333564,25.0000231,25.0000231
457,-10.6666285,-10.8332952,-10.8332952,-10.6666285,24.8333564,24.8333564,25.0000231,25.0000231
458,-10.4999618,-10.6666285,-10.6666285,-10.4999618,24.8333564,24.8333564,25.0000231,25.0000231
459,-10.3332951,-10.4999618,-10.4999618,-10.3332951,24.8333564,24.8333564,25.0000231,25.0000231
460,-10.1666284,-10.3332951,-10.3332951,-10.1666284,24.8333564,24.8333564,25.0000231,25.0000231
461,-9.9999617,-10.1666284,-10.1666284,-9.9999617,24.8333564,24.8333564,25.0000231,25.0000231
462,-9.833295,-9.9999617,-9.9999617,-9.833295,24.8333564,24.8333564,25.0000231,25.0000231
463,-9.6666283,-9.833295,-9.833295,-9.6666283,24.8333564,24.8333564,25.0000231,25.0000231
464,-9.4999616,-9.6666283,-9.6666283,-9.4999616,24.8333564,24.8333564,25.0000231,25.0000231
465,-9.3332949,-9.4999616,-9.4999616,-9.3332949,24.8333564,24.8333564,25.0000231,25.0000231
466,-9.1666282,-9.3332949,-9.3332949,-9.1666282,24.8333564,24.8333564,25.0000231,25.0000231
467,-8.9999615,-9.1666282,-9.1666282,-8.9999615,24.8333564,24.8333564,25.0000231,25.0000231
468,-8.8332948,-8.9999615,-8.9999615,-8.8332948,24.8333564,24.8333564,25.0000231,25.0000231
469,-8.6666281,-8.8332948,-8.8332948,-8.6666281,24.8333564,24.8333564,25.0000231,25.0000231
470,-8.4999614,-8.6666281,-8.6666281,-8.4999614,24.8333564,24.8333564,25.0000231,25.0000231
471,-8.3332947,-8.4999614,-8.4999614,-8.3332947,24.8333564,24.8333564,25.0000231,25.0000231
472,-8.166628,-8.3332947,-8.3332947,-8.166628,24.8333564,24.8333564,25.0000231,25.0000231
473,-7.9999613,-8.166628,-8.166628,-7.9999613,24.8333564,24.8333564,25.0000231,25.0000231
474,-7.8332946,-7.9999613,-7.9999613,-7.8332946,24.8333564,24.8333564,25.0000231,25.0000231
475,-7.6666279,-7.8332946,-7.8332946,-7.6666279,24.8333564,24.8333564,25.0000231,25.0000231
476,-7.4999612,-7.6666279,-7.6666279,-7.4999612,24.8333564,24.8333564,25.0000231,25.0000231
477,-7.3332945,-7.4999612,-7.4999612,-7.3332945,24.8333564,24.8333564,25.0000231,25.0000231
478,-7.1666278,-7.3332945,-7.3332945,-7.1666278,24.8333564,24.8333564,25.0000231,25.0000231
479,-6.9999611,-7.1666278,-7.1666278,-6.9999611,24.8333564,24.8333564,25.0000231,25.0000231
480,-6.8332944,-6.9999611,-6.9999611,-6.8332944,24.8333564,24.8333564,25.0000231,25.0000231
481,-6.6666277,-6.8332944,-6.8332944,-6.6666277,24.8333564,24.8333564,25.0000231,25.0000231
482,-6.499961,-6.6666277,-6.6666277,-6.499961,24.8333564,24.8333564,25.0000231,25.0000231
483,-6.3332943,-6.499961,-6.499961,-6.3332943,24.8333564,24.8333564,25.0000231,25.0000231
484,-6.1666276,-6.3332943,-6.3332943,-6.1666276,24.8333564,24.8333564,25.0000231,25.0000231
485,-5.9999609,-6.1666276,-6.1666276,-5.9999609,24.8333564,24.8333564,25.0000231,25.0000231
486,-5.8332942,-5.9999609,-5.9999609,-5.8332942,24.8333564,24.8333564,25.0000231,25.0000231
