"FID","Crop","Pst","Pen","Hst","Hen"
"12173","Cowpea","5.03","7.48","9","11.5"
"12173","Sesame","5.03","8","9.03","10"
"12173","Okra","5.03","7","7.03","11"
"12173","Eggplant","1.03","1","1.03","1"
"12173","Carrot","12.03","1","2.5","5"
"12173","Cabbage","11.5","1","1.48","5"
"12174","Sorghum","5.03","8","8.65","12"
"12174","Maize","5.03","7.48","8.32","12"
"12174","Cassava","1.03","1","1.03","1"
"12174","Fonio","5.03","7","8.65","10.65"
"12174","Cowpea","5.03","7.48","9","11.5"
"12174","Sesame","5.03","8","9.03","10"
"12174","Okra","5.03","7","7.03","11"
"12174","Eggplant","1.03","1","1.03","1"
"12174","Carrot","12.03","1","2.5","5"
"12174","Cabbage","11.5","1","1.48","5"
"12175","Sorghum","5.03","8","8.65","12"
"12175","Maize","5.03","7.48","8.32","12"
"12175","Cassava","1.03","1","1.03","1"
"12175","Fonio","5.03","7","8.65","10.65"
"12175","Cowpea","5.03","7.48","9","11.5"
"12175","Sesame","5.03","8","9.03","10"
"12175","Okra","5.03","7","7.03","11"
"12175","Eggplant","1.03","1","1.03","1"
"12175","Carrot","12.03","1","2.5","5"
"12175","Cabbage","11.5","1","1.48","5"
"12176","Sorghum","5.03","8","8.65","12"
"12176","Maize","5.03","7.48","8.32","12"
"12176","Cassava","1.03","1","1.03","1"
"12176","Fonio","5.03","7","8.65","10.65"
"12176","Cowpea","5.03","7.48","9","11.5"
"12176","Sesame","5.03","8","9.03","10"
"12176","Okra","5.03","7","7.03","11"
"12176","Eggplant","1.03","1","1.03","1"
"12176","Carrot","12.03","1","2.5","5"
"12176","Cabbage","11.5","1","1.48","5"
"12177","Sorghum","5.03","8","8.65","12"
"12177","Maize","5.03","7.48","8.32","12"
"12177","Cassava","1.03","1","1.03","1"
"12177","Fonio","5.03","7","8.65","10.65"
"12177","Cowpea","5.03","7.48","9","11.5"
"12177","Sesame","5.03","8","9.03","10"
"12177","Okra","5.03","7","7.03","11"
"12177","Eggplant","1.03","1","1.03","1"
"12177","Carrot","12.03","1","2.5","5"
"12177","Cabbage","11.5","1","1.48","5"
"12178","Sorghum","5.03","8","8.65","12"
"12178","Maize","5.03","7.48","8.32","12"
"12178","Cassava","1.03","1","1.03","1"
"12178","Fonio","5.03","7","8.65","10.65"
"12178","Cowpea","5.03","7.48","9","11.5"
"12178","Sesame","5.03","8","9.03","10"
"12178","Okra","5.03","7","7.03","11"
"12178","Eggplant","1.03","1","1.03","1"
"12178","Carrot","12.03","1","2.5","5"
"12178","Cabbage","11.5","1","1.48","5"
"12179","Sorghum","5.03","8","8.65","12"
"12179","Maize","5.03","7.48","8.32","12"
"12179","Cassava","1.03","1","1.03","1"
"12179","Fonio","5.03","7","8.65","10.65"
"12179","Cowpea","5.03","7.48","9","11.5"
"12179","Sesame","5.03","8","9.03","10"
"12179","Okra","5.03","7","7.03","11"
"12179","Eggplant","1.03","1","1.03","1"
"12179","Carrot","12.03","1","2.5","5"
"12179","Cabbage","11.5","1","1.48","5"
"12180","Sorghum","5.03","8","8.65","12"
"12180","Maize","5.03","7.48","8.32","12"
"12180","Cassava","1.03","1","1.03","1"
"12180","Fonio","5.03","7","8.65","10.65"
"12180","Cowpea","5.03","7.48","9","11.5"
"12180","Sesame","5.03","8","9.03","10"
"12180","Okra","5.03","7","7.03","11"
"12180","Eggplant","1.03","1","1.03","1"
"12180","Carrot","12.03","1","2.5","5"
"12180","Cabbage","11.5","1","1.48","5"
"12181","Sorghum","5.03","8","8.65","12"
"12181","Maize","5.03","7.48","8.32","12"
"12181","Cassava","1.03","1","1.03","1"
"12181","Fonio","5.03","7","8.65","10.65"
"12181","Cowpea","5.03","7.48","9","11.5"
"12181","Sesame","5.03","8","9.03","10"
"12181","Okra","5.03","7","7.03","11"
"12181","Eggplant","1.03","1","1.03","1"
"12181","Carrot","12.03","1","2.5","5"
"12181","Cabbage","11.5","1","1.48","5"
"12182","Sorghum","5.03","8","8.65","12"
"12182","Maize","5.03","7.48","8.32","12"
"12182","Cassava","1.03","1","1.03","1"
"12182","Fonio","5.03","7","8.65","10.65"
"12182","Cowpea","5.03","7.48","9","11.5"
"12182","Sesame","5.03","8","9.03","10"
"12182","Okra","5.03","7","7.03","11"
"12182","Eggplant","1.03","1","1.03","1"
"12182","Carrot","12.03","1","2.5","5"
"12182","Cabbage","11.5","1","1.48","5"
"12183","Sorghum","5.32","7.48","8.97","11.5"
"12183","Maize","5.03","7.48","8.32","11.67"
"12183","Cassava","1.03","1","1.03","1"
"12183","Fonio","5.03","7","8.65","10.65"
"12183","Cowpea","5.03","7.48","9","11.5"
"12183","Sesame","5.03","8","8.48","11.5"
"12183","Okra","5.32","7","7.32","11"
"12183","Eggplant","1.03","1","1.03","1"
"12183","Carrot","12.03","1","4","5"
"12183","Cabbage","12.03","1","2","4"
"12184","Sorghum","5.32","7.48","8.97","11.5"
"12184","Maize","5.03","7.48","8.32","11.67"
"12184","Cassava","1.03","1","1.03","1"
"12184","Fonio","5.03","7","8.65","10.65"
"12184","Cowpea","5.03","7.48","9","11.5"
"12184","Sesame","5.03","8","8.48","11.5"
"12184","Okra","5.32","7","7.32","11"
"12184","Eggplant","1.03","1","1.03","1"
"12184","Carrot","12.03","1","4","5"
"12184","Cabbage","12.03","1","2","4"
"12185","Sorghum","5.32","7.48","8.97","11.5"
"12185","Maize","5.03","7.48","8.32","11.67"
"12185","Cassava","1.03","1","1.03","1"
"12185","Fonio","5.03","7","8.65","10.65"
"12185","Cowpea","5.03","7.48","9","11.5"
"12185","Sesame","5.03","8","8.48","11.5"
"12185","Okra","5.32","7","7.32","11"
"12185","Eggplant","1.03","1","1.03","1"
"12185","Carrot","12.03","1","4","5"
"12185","Cabbage","12.03","1","2","4"
"12186","Sorghum","5.32","7.48","8.97","11.5"
"12186","Maize","5.03","7.48","8.32","11.67"
"12186","Cassava","1.03","1","1.03","1"
"12186","Fonio","5.03","7","8.65","10.65"
"12186","Cowpea","5.03","7.48","9","11.5"
"12186","Sesame","5.03","8","8.48","11.5"
"12186","Okra","5.32","7","7.32","11"
"12186","Eggplant","1.03","1","1.03","1"
"12186","Carrot","12.03","1","4","5"
"12186","Cabbage","12.03","1","2","4"
"12187","Sorghum","5.32","7.48","8.97","11.5"
"12187","Maize","5.03","7.48","8.32","11.67"
"12187","Cassava","1.03","1","1.03","1"
"12187","Fonio","5.03","7","8.65","10.65"
"12187","Cowpea","5.03","7.48","9","11.5"
"12187","Sesame","5.03","8","8.48","11.5"
"12187","Okra","5.32","7","7.32","11"
"12187","Eggplant","1.03","1","1.03","1"
"12187","Carrot","12.03","1","4","5"
"12187","Cabbage","12.03","1","2","4"
"12188","Sorghum","5.32","7.48","8.97","11.5"
"12188","Maize","5.03","7.48","8.32","11.67"
"12188","Cassava","1.03","1","1.03","1"
"12188","Fonio","5.03","7","8.65","10.65"
"12188","Cowpea","5.03","7.48","9","11.5"
"12188","Sesame","5.03","8","8.48","11.5"
"12188","Okra","5.32","7","7.32","11"
"12188","Eggplant","1.03","1","1.03","1"
"12188","Carrot","12.03","1","4","5"
"12188","Cabbage","12.03","1","2","4"
"12189","Sorghum","5.32","7.48","8.97","11.5"
"12189","Maize","5.03","7.48","8.32","11.67"
"12189","Cassava","1.03","1","1.03","1"
"12189","Fonio","5.03","7","8.65","10.65"
"12189","Cowpea","5.03","7.48","9","11.5"
"12189","Sesame","5.03","8","8.48","11.5"
"12189","Okra","5.32","7","7.32","11"
"12189","Eggplant","1.03","1","1.03","1"
"12189","Carrot","12.03","1","4","5"
"12189","Cabbage","12.03","1","2","4"
"12190","Sorghum","5.32","7.48","8.97","11.5"
"12190","Maize","5.03","7.48","8.32","11.67"
"12190","Cassava","1.03","1","1.03","1"
"12190","Fonio","5.03","7","8.65","10.65"
"12190","Cowpea","5.03","7.48","9","11.5"
"12190","Sesame","5.03","8","8.48","11.5"
"12190","Okra","5.32","7","7.32","11"
"12190","Eggplant","1.03","1","1.03","1"
"12190","Carrot","12.03","1","4","5"
"12190","Cabbage","12.03","1","2","4"
"12191","Sorghum","5.32","7.48","8.97","11.5"
"12191","Maize","5.03","7.48","8.32","11.67"
"12191","Cassava","1.03","1","1.03","1"
"12191","Fonio","5.03","7","8.65","10.65"
"12191","Cowpea","5.03","7.48","9","11.5"
"12191","Sesame","5.03","8","8.48","11.5"
"12191","Okra","5.32","7","7.32","11"
"12191","Eggplant","1.03","1","1.03","1"
"12191","Carrot","12.03","1","4","5"
"12191","Cabbage","12.03","1","2","4"
"12192","Sorghum","5.32","7.48","8.97","11.5"
"12192","Maize","5.03","7.48","8.32","11.67"
"12192","Cassava","1.03","1","1.03","1"
"12192","Fonio","5.03","7","8.65","10.65"
"12192","Cowpea","5.03","7.48","9","11.5"
"12192","Sesame","5.03","8","8.48","11.5"
"12192","Okra","5.32","7","7.32","11"
"12192","Eggplant","1.03","1","1.03","1"
"12192","Carrot","12.03","1","4","5"
"12192","Cabbage","12.03","1","2","4"
"12193","Sorghum","5.32","7.48","8.97","11.5"
"12193","Maize","5.03","7.48","8.32","11.67"
"12193","Cassava","1.03","1","1.03","1"
"12193","Fonio","5.03","7","8.65","10.65"
"12193","Cowpea","5.03","7.48","9","11.5"
"12193","Sesame","5.03","8","8.48","11.5"
"12193","Okra","5.32","7","7.32","11"
"12193","Eggplant","1.03","1","1.03","1"
"12193","Carrot","12.03","1","4","5"
"12193","Cabbage","12.03","1","2","4"
"12194","Sorghum","5.32","7.48","8.97","11.5"
"12194","Maize","5.03","7.48","8.32","11.67"
"12194","Cassava","1.03","1","1.03","1"
"12194","Fonio","5.03","7","8.65","10.65"
"12194","Cowpea","5.03","7.48","9","11.5"
"12194","Sesame","5.03","8","8.48","11.5"
"12194","Okra","5.32","7","7.32","11"
"12194","Eggplant","1.03","1","1.03","1"
"12194","Carrot","12.03","1","4","5"
"12194","Cabbage","12.03","1","2","4"
"12195","Sorghum","5.32","7.48","8.97","11.5"
"12195","Maize","5.03","7.48","8.32","11.67"
"12195","Cassava","1.03","1","1.03","1"
"12195","Fonio","5.03","7","8.65","10.65"
"12195","Cowpea","5.03","7.48","9","11.5"
"12195","Sesame","5.03","8","8.48","11.5"
"12195","Okra","5.32","7","7.32","11"
"12195","Eggplant","1.03","1","1.03","1"
"12195","Carrot","12.03","1","4","5"
"12195","Cabbage","12.03","1","2","4"
"12196","Sorghum","6.03","8",NA,NA
"12196","Maize","5.03","8","8.03","10.97"
"12196","Cassava","7.03","8",NA,NA
"12196","Potato","12.03","1","3.03","3.97"
"12196","Fonio","7.03","8","10.03","10.97"
"12196","Cowpea","8.03","9","10.48","11.5"
"12196","Sesame","7.65","9","10.03","10.32"
"12196","Onion","10.03","11","2.03","5"
"12196","Okra","11.03","12","12.48","1.48"
"12196","Carrot","10.03","11","12.48","1.48"
"12196","Cabbage","9.03","11","3.03","5"
"12196","Soy","7.03","8","10.03","12"
"12197","Sorghum","6.03","8",NA,NA
"12197","Maize","5.03","8","8.03","10.97"
"12197","Cassava","7.03","8",NA,NA
"12197","Potato","12.03","1","3.03","3.97"
"12197","Fonio","7.03","8","10.03","10.97"
"12197","Cowpea","8.03","9","10.48","11.5"
"12197","Sesame","7.65","9","10.03","10.32"
"12197","Onion","10.03","11","2.03","5"
"12197","Okra","11.03","12","12.48","1.48"
"12197","Carrot","10.03","11","12.48","1.48"
"12197","Cabbage","9.03","11","3.03","5"
"12197","Soy","7.03","8","10.03","12"
"12198","Sorghum","6.03","8",NA,NA
"12198","Maize","5.03","8","8.03","10.97"
"12198","Cassava","7.03","8",NA,NA
"12198","Potato","12.03","1","3.03","3.97"
"12198","Fonio","7.03","8","10.03","10.97"
"12198","Cowpea","8.03","9","10.48","11.5"
"12198","Sesame","7.65","9","10.03","10.32"
"12198","Onion","10.03","11","2.03","5"
"12198","Okra","11.03","12","12.48","1.48"
"12198","Carrot","10.03","11","12.48","1.48"
"12198","Cabbage","9.03","11","3.03","5"
"12198","Soy","7.03","8","10.03","12"
"12199","Sorghum","6.03","8",NA,NA
"12199","Maize","5.03","8","8.03","10.97"
"12199","Cassava","7.03","8",NA,NA
"12199","Potato","12.03","1","3.03","3.97"
"12199","Fonio","7.03","8","10.03","10.97"
"12199","Cowpea","8.03","9","10.48","11.5"
"12199","Sesame","7.65","9","10.03","10.32"
"12199","Onion","10.03","11","2.03","5"
"12199","Okra","11.03","12","12.48","1.48"
"12199","Carrot","10.03","11","12.48","1.48"
"12199","Cabbage","9.03","11","3.03","5"
"12199","Soy","7.03","8","10.03","12"
"12200","Sorghum","6.03","8",NA,NA
"12200","Maize","5.03","8","8.03","10.97"
"12200","Cassava","7.03","8",NA,NA
"12200","Potato","12.03","1","3.03","3.97"
"12200","Fonio","7.03","8","10.03","10.97"
"12200","Cowpea","8.03","9","10.48","11.5"
"12200","Sesame","7.65","9","10.03","10.32"
"12200","Onion","10.03","11","2.03","5"
"12200","Okra","11.03","12","12.48","1.48"
"12200","Carrot","10.03","11","12.48","1.48"
"12200","Cabbage","9.03","11","3.03","5"
"12200","Soy","7.03","8","10.03","12"
"12201","Sorghum","6.03","8",NA,NA
"12201","Maize","5.03","8","8.03","10.97"
"12201","Cassava","7.03","8",NA,NA
"12201","Potato","12.03","1","3.03","3.97"
"12201","Fonio","7.03","8","10.03","10.97"
"12201","Cowpea","8.03","9","10.48","11.5"
"12201","Sesame","7.65","9","10.03","10.32"
"12201","Onion","10.03","11","2.03","5"
"12201","Okra","11.03","12","12.48","1.48"
"12201","Carrot","10.03","11","12.48","1.48"
"12201","Cabbage","9.03","11","3.03","5"
"12201","Soy","7.03","8","10.03","12"
"12202","Sorghum","6.03","8",NA,NA
"12202","Maize","5.03","8","8.03","10.97"
"12202","Cassava","7.03","8",NA,NA
"12202","Potato","12.03","1","3.03","3.97"
"12202","Fonio","7.03","8","10.03","10.97"
"12202","Cowpea","8.03","9","10.48","11.5"
"12202","Sesame","7.65","9","10.03","10.32"
"12202","Onion","10.03","11","2.03","5"
"12202","Okra","11.03","12","12.48","1.48"
"12202","Carrot","10.03","11","12.48","1.48"
"12202","Cabbage","9.03","11","3.03","5"
"12202","Soy","7.03","8","10.03","12"
"12203","Sorghum","6.03","8",NA,NA
"12203","Maize","5.03","8","8.03","10.97"
"12203","Cassava","7.03","8",NA,NA
"12203","Potato","12.03","1","3.03","3.97"
"12203","Fonio","7.03","8","10.03","10.97"
"12203","Cowpea","8.03","9","10.48","11.5"
"12203","Sesame","7.65","9","10.03","10.32"
"12203","Onion","10.03","11","2.03","5"
"12203","Okra","11.03","12","12.48","1.48"
"12203","Carrot","10.03","11","12.48","1.48"
"12203","Cabbage","9.03","11","3.03","5"
"12203","Soy","7.03","8","10.03","12"
"12204","Sorghum","6.03","8",NA,NA
"12204","Maize","5.03","8","8.03","10.97"
"12204","Cassava","7.03","8",NA,NA
"12204","Potato","12.03","1","3.03","3.97"
"12204","Fonio","7.03","8","10.03","10.97"
"12204","Cowpea","8.03","9","10.48","11.5"
"12204","Sesame","7.65","9","10.03","10.32"
"12204","Onion","10.03","11","2.03","5"
"12204","Okra","11.03","12","12.48","1.48"
"12204","Carrot","10.03","11","12.48","1.48"
"12204","Cabbage","9.03","11","3.03","5"
"12204","Soy","7.03","8","10.03","12"
"12205","Sorghum","6.03","8",NA,NA
"12205","Maize","5.03","8","8.03","10.97"
"12205","Cassava","7.03","8",NA,NA
"12205","Potato","12.03","1","3.03","3.97"
"12205","Fonio","7.03","8","10.03","10.97"
"12205","Cowpea","8.03","9","10.48","11.5"
"12205","Sesame","7.65","9","10.03","10.32"
"12205","Onion","10.03","11","2.03","5"
"12205","Okra","11.03","12","12.48","1.48"
"12205","Carrot","10.03","11","12.48","1.48"
"12205","Cabbage","9.03","11","3.03","5"
"12205","Soy","7.03","8","10.03","12"
"12206","Sorghum","6.03","8",NA,NA
"12206","Maize","5.03","8","8.03","10.97"
"12206","Cassava","7.03","8",NA,NA
"12206","Potato","12.03","1","3.03","3.97"
"12206","Fonio","7.03","8","10.03","10.97"
"12206","Cowpea","8.03","9","10.48","11.5"
"12206","Sesame","7.65","9","10.03","10.32"
"12206","Onion","10.03","11","2.03","5"
"12206","Okra","11.03","12","12.48","1.48"
"12206","Carrot","10.03","11","12.48","1.48"
"12206","Cabbage","9.03","11","3.03","5"
"12206","Soy","7.03","8","10.03","12"
"12207","Sorghum","6.03","8",NA,NA
"12207","Maize","5.03","8","8.03","10.97"
"12207","Cassava","7.03","8",NA,NA
"12207","Potato","12.03","1","3.03","3.97"
"12207","Fonio","7.03","8","10.03","10.97"
"12207","Cowpea","8.03","9","10.48","11.5"
"12207","Sesame","7.65","9","10.03","10.32"
"12207","Onion","10.03","11","2.03","5"
"12207","Okra","11.03","12","12.48","1.48"
"12207","Carrot","10.03","11","12.48","1.48"
"12207","Cabbage","9.03","11","3.03","5"
"12207","Soy","7.03","8","10.03","12"
"12208","Sorghum","6.03","8",NA,NA
"12208","Maize","5.03","8","8.03","10.97"
"12208","Cassava","7.03","8",NA,NA
"12208","Potato","12.03","1","3.03","3.97"
"12208","Fonio","7.03","8","10.03","10.97"
"12208","Cowpea","8.03","9","10.48","11.5"
"12208","Sesame","7.65","9","10.03","10.32"
"12208","Onion","10.03","11","2.03","5"
"12208","Okra","11.03","12","12.48","1.48"
"12208","Carrot","10.03","11","12.48","1.48"
"12208","Cabbage","9.03","11","3.03","5"
"12208","Soy","7.03","8","10.03","12"
"12209","Sorghum","6.03","8",NA,NA
"12209","Maize","5.03","8","8.03","10.97"
"12209","Cassava","7.03","8",NA,NA
"12209","Potato","12.03","1","3.03","3.97"
"12209","Fonio","7.03","8","10.03","10.97"
"12209","Cowpea","8.03","9","10.48","11.5"
"12209","Sesame","7.65","9","10.03","10.32"
"12209","Onion","10.03","11","2.03","5"
"12209","Okra","11.03","12","12.48","1.48"
"12209","Carrot","10.03","11","12.48","1.48"
"12209","Cabbage","9.03","11","3.03","5"
"12209","Soy","7.03","8","10.03","12"
"12210","Sorghum","6.03","8",NA,NA
"12210","Maize","5.03","8","8.03","10.97"
"12210","Cassava","7.03","8",NA,NA
"12210","Potato","12.03","1","3.03","3.97"
"12210","Fonio","7.03","8","10.03","10.97"
"12210","Cowpea","8.03","9","10.48","11.5"
"12210","Sesame","7.65","9","10.03","10.32"
"12210","Onion","10.03","11","2.03","5"
"12210","Okra","11.03","12","12.48","1.48"
"12210","Carrot","10.03","11","12.48","1.48"
"12210","Cabbage","9.03","11","3.03","5"
"12210","Soy","7.03","8","10.03","12"
"12211","Sorghum","6.03","8",NA,NA
"12211","Maize","5.03","8","8.03","10.97"
"12211","Cassava","7.03","8",NA,NA
"12211","Potato","12.03","1","3.03","3.97"
"12211","Fonio","7.03","8","10.03","10.97"
"12211","Cowpea","8.03","9","10.48","11.5"
"12211","Sesame","7.65","9","10.03","10.32"
"12211","Onion","10.03","11","2.03","5"
"12211","Okra","11.03","12","12.48","1.48"
"12211","Carrot","10.03","11","12.48","1.48"
"12211","Cabbage","9.03","11","3.03","5"
"12211","Soy","7.03","8","10.03","12"
"12212","Sorghum","6.03","8",NA,NA
"12212","Maize","5.03","8","8.03","10.97"
"12212","Cassava","7.03","8",NA,NA
"12212","Potato","12.03","1","3.03","3.97"
"12212","Fonio","7.03","8","10.03","10.97"
"12212","Cowpea","8.03","9","10.48","11.5"
"12212","Sesame","7.65","9","10.03","10.32"
"12212","Onion","10.03","11","2.03","5"
"12212","Okra","11.03","12","12.48","1.48"
"12212","Carrot","10.03","11","12.48","1.48"
"12212","Cabbage","9.03","11","3.03","5"
"12212","Soy","7.03","8","10.03","12"
"12213","Sorghum","6.03","8",NA,NA
"12213","Maize","5.03","8","8.03","10.97"
"12213","Cassava","7.03","8",NA,NA
"12213","Potato","12.03","1","3.03","3.97"
"12213","Fonio","7.03","8","10.03","10.97"
"12213","Cowpea","8.03","9","10.48","11.5"
"12213","Sesame","7.65","9","10.03","10.32"
"12213","Onion","10.03","11","2.03","5"
"12213","Okra","11.03","12","12.48","1.48"
"12213","Carrot","10.03","11","12.48","1.48"
"12213","Cabbage","9.03","11","3.03","5"
"12213","Soy","7.03","8","10.03","12"
"12214","Sorghum","6.03","8",NA,NA
"12214","Maize","5.03","8","8.03","10.97"
"12214","Cassava","7.03","8",NA,NA
"12214","Potato","12.03","1","3.03","3.97"
"12214","Fonio","7.03","8","10.03","10.97"
"12214","Cowpea","8.03","9","10.48","11.5"
"12214","Sesame","7.65","9","10.03","10.32"
"12214","Onion","10.03","11","2.03","5"
"12214","Okra","11.03","12","12.48","1.48"
"12214","Carrot","10.03","11","12.48","1.48"
"12214","Cabbage","9.03","11","3.03","5"
"12214","Soy","7.03","8","10.03","12"
"12215","Sorghum","6.03","8",NA,NA
"12215","Maize","5.03","8","8.03","10.97"
"12215","Cassava","7.03","8",NA,NA
"12215","Potato","12.03","1","3.03","3.97"
"12215","Fonio","7.03","8","10.03","10.97"
"12215","Cowpea","8.03","9","10.48","11.5"
"12215","Sesame","7.65","9","10.03","10.32"
"12215","Onion","10.03","11","2.03","5"
"12215","Okra","11.03","12","12.48","1.48"
"12215","Carrot","10.03","11","12.48","1.48"
"12215","Cabbage","9.03","11","3.03","5"
"12215","Soy","7.03","8","10.03","12"
"12216","Sorghum","6.03","8",NA,NA
"12216","Maize","5.03","8","8.03","10.97"
"12216","Cassava","7.03","8",NA,NA
"12216","Potato","12.03","1","3.03","3.97"
"12216","Fonio","7.03","8","10.03","10.97"
"12216","Cowpea","8.03","9","10.48","11.5"
"12216","Sesame","7.65","9","10.03","10.32"
"12216","Onion","10.03","11","2.03","5"
"12216","Okra","11.03","12","12.48","1.48"
"12216","Carrot","10.03","11","12.48","1.48"
"12216","Cabbage","9.03","11","3.03","5"
"12216","Soy","7.03","8","10.03","12"
"12217","Sorghum","6.03","8",NA,NA
"12217","Maize","5.03","8","8.03","10.97"
"12217","Cassava","7.03","8",NA,NA
"12217","Potato","12.03","1","3.03","3.97"
"12217","Fonio","7.03","8","10.03","10.97"
"12217","Cowpea","8.03","9","10.48","11.5"
"12217","Sesame","7.65","9","10.03","10.32"
"12217","Onion","10.03","11","2.03","5"
"12217","Okra","11.03","12","12.48","1.48"
"12217","Carrot","10.03","11","12.48","1.48"
"12217","Cabbage","9.03","11","3.03","5"
"12217","Soy","7.03","8","10.03","12"
"12218","Sorghum","6.03","8",NA,NA
"12218","Maize","5.03","8","8.03","10.97"
"12218","Cassava","7.03","8",NA,NA
"12218","Potato","12.03","1","3.03","3.97"
"12218","Fonio","7.03","8","10.03","10.97"
"12218","Cowpea","8.03","9","10.48","11.5"
"12218","Sesame","7.65","9","10.03","10.32"
"12218","Onion","10.03","11","2.03","5"
"12218","Okra","11.03","12","12.48","1.48"
